frame_number,object,x1,y1,x2,y2,confidence
684,car,312,335,368,365,0.5316725373268127
684,car,265,336,321,368,0.48149988055229187
684,car,151,329,194,370,0.3260539472103119
685,car,0,366,36,427,0.8265603184700012
685,car,321,336,378,363,0.46110954880714417
685,car,266,336,325,366,0.2869335114955902
685,car,164,331,204,367,0.2779226005077362
686,car,0,364,56,425,0.8314853310585022
686,car,336,334,393,363,0.5081279873847961
686,car,282,335,340,365,0.45353662967681885
686,car,181,330,222,367,0.38351401686668396
687,car,0,364,76,425,0.8835238814353943
687,car,298,334,358,364,0.594829261302948
687,car,354,333,409,361,0.4730483591556549
687,car,353,333,409,361,0.3041529357433319
687,car,199,329,239,365,0.2545011639595032
688,car,12,362,96,425,0.8557060360908508
688,car,316,333,373,363,0.6786012053489685
688,car,370,332,423,361,0.5309879183769226
689,car,33,361,116,423,0.8622123599052429
689,car,332,333,394,363,0.7424465417861938
689,car,390,332,441,360,0.5585559606552124
690,car,52,359,136,422,0.7337926030158997
691,car,72,359,155,420,0.8300104737281799
692,car,93,358,174,418,0.8542457818984985
692,person,8,351,38,425,0.7030537128448486
692,car,441,330,487,356,0.30524593591690063
693,car,113,357,191,417,0.7553340196609497
693,person,29,349,58,422,0.7419571876525879
694,car,131,357,210,416,0.8230668902397156
694,person,49,353,78,420,0.5995348691940308
694,car,466,328,517,357,0.43051257729530334
694,car,0,351,16,388,0.41924840211868286
694,car,322,325,357,357,0.295194149017334
695,person,69,350,97,419,0.6399435997009277
695,car,0,353,34,389,0.6362752914428711
695,car,149,356,228,414,0.535029411315918
695,car,338,325,373,356,0.38733160495758057
695,car,479,328,532,356,0.27731096744537354
696,car,168,355,246,413,0.8668097853660583
696,person,88,347,117,417,0.6987081170082092
696,car,0,349,54,388,0.6934428811073303
696,car,498,328,547,355,0.4811830222606659
696,car,444,329,501,356,0.40223294496536255
696,car,355,324,389,355,0.26285839080810547
697,car,187,354,262,411,0.8886625170707703
697,person,106,345,136,416,0.7407679557800293
697,car,0,352,71,387,0.6775349974632263
697,car,371,324,405,356,0.4368724524974823
697,car,511,328,560,355,0.40686431527137756
697,car,581,322,629,345,0.2820686101913452
698,car,205,354,279,410,0.895716667175293
698,car,5,350,93,386,0.7225136756896973
698,person,125,345,155,414,0.6877980828285217
698,car,0,363,19,398,0.5761287212371826
698,car,527,327,576,354,0.5166381001472473
698,car,472,328,532,355,0.3854151964187622
698,car,387,322,420,355,0.2710746228694916
698,car,596,322,643,346,0.2703441381454468
699,car,223,352,296,409,0.9002044200897217
699,car,0,361,39,398,0.8361641764640808
699,car,25,350,111,385,0.7496016621589661
699,car,540,327,591,354,0.5034435391426086
699,person,145,346,173,414,0.5026410818099976
699,car,491,327,548,355,0.36096423864364624
699,car,403,322,436,355,0.35458487272262573
699,person,145,345,172,414,0.3002287745475769
700,car,240,352,313,409,0.8712692260742188
700,car,0,361,58,397,0.8001698851585388
700,car,43,348,130,384,0.7673465013504028
700,person,163,346,190,413,0.6813294291496277
700,car,555,326,605,354,0.6119580864906311
700,car,502,329,561,355,0.5310576558113098
701,car,257,352,329,408,0.8831046223640442
701,car,0,359,77,397,0.866741418838501
701,car,68,348,149,383,0.7581746578216553
701,person,180,345,207,411,0.757369875907898
701,car,516,328,577,355,0.6518900990486145
701,car,568,325,621,352,0.5722191333770752
702,car,273,351,344,407,0.8784824013710022
702,car,0,359,94,398,0.8399640321731567
702,person,196,345,225,411,0.7889441251754761
702,car,85,348,166,382,0.7730476260185242
702,car,583,326,634,353,0.5823529362678528
702,car,532,328,589,354,0.5630028247833252
703,car,290,350,361,406,0.8783952593803406
703,person,213,344,242,410,0.8032437562942505
703,car,4,359,113,397,0.8007233738899231
703,car,104,346,184,381,0.7791746854782104
703,car,546,328,609,354,0.5620712637901306
703,car,600,325,649,352,0.5154226422309875
704,car,306,350,376,405,0.867986261844635
704,person,228,343,258,409,0.7941910624504089
704,car,124,346,200,380,0.7620948553085327
704,car,30,359,131,396,0.7124444842338562
704,car,566,328,619,353,0.5270384550094604
704,car,614,326,664,351,0.4917103946208954
704,car,0,367,33,409,0.4030876159667969
705,car,322,350,391,404,0.8716253042221069
705,car,143,345,217,379,0.7807943820953369
705,car,44,358,149,395,0.7745164036750793
705,car,0,362,51,409,0.7699587345123291
705,person,245,343,274,408,0.5222444534301758
705,car,575,326,631,353,0.5139546990394592
705,car,627,325,677,353,0.44420984387397766
705,person,245,343,274,408,0.28788232803344727
706,car,337,349,406,402,0.8869597315788269
706,car,63,355,167,392,0.8488640785217285
706,car,0,361,69,408,0.8060497641563416
706,car,159,346,235,379,0.7707618474960327
706,car,589,326,649,352,0.6145278811454773
706,car,644,325,692,352,0.5141913294792175
707,car,353,348,421,401,0.8692874908447266
707,car,81,354,185,392,0.8669446110725403
707,person,276,342,305,407,0.7952908873558044
707,car,177,344,251,377,0.7577673196792603
707,car,603,325,661,352,0.6776614189147949
707,car,3,360,88,405,0.5592299699783325
707,car,0,361,53,410,0.5281643271446228
707,car,660,325,707,351,0.5180202722549438
708,car,368,348,436,401,0.861099898815155
708,car,101,354,202,391,0.8027242422103882
708,person,291,341,320,406,0.75766521692276
708,car,194,344,266,376,0.756696343421936
708,car,0,361,69,414,0.6748446822166443
708,car,617,326,678,352,0.616612434387207
708,car,674,324,720,352,0.5862194299697876
708,car,28,360,105,404,0.5698432922363281
709,car,383,348,451,401,0.8378983736038208
709,person,307,342,336,405,0.7924653887748718
709,car,210,343,282,376,0.7091986536979675
709,car,632,326,691,353,0.6473522782325745
709,car,0,360,66,416,0.6248988509178162
709,car,688,324,734,351,0.55093914270401
709,car,119,353,218,391,0.39613279700279236
709,car,40,359,123,403,0.3374180197715759
709,car,550,318,581,351,0.31679147481918335
709,car,28,359,88,406,0.2810317277908325
710,person,321,342,351,404,0.765070378780365
710,car,136,351,235,389,0.7470276355743408
710,car,227,343,297,376,0.7288745641708374
710,car,645,326,706,352,0.615568995475769
710,car,0,348,75,415,0.5454795956611633
710,car,397,348,465,401,0.5162742137908936
710,car,699,324,752,350,0.5018474459648132
710,car,55,357,142,402,0.42853686213493347
710,car,54,356,143,402,0.28878912329673767
711,person,338,341,366,403,0.8108814358711243
711,car,412,347,478,400,0.7639631032943726
711,car,152,350,250,388,0.7237328290939331
711,car,243,342,312,375,0.6589775681495667
711,car,657,326,718,351,0.5526034235954285
711,car,712,324,762,351,0.5500487089157104
711,car,0,343,96,416,0.46426987648010254
711,car,73,356,158,400,0.3494707942008972
711,car,106,360,158,400,0.2600098252296448
712,car,427,346,493,400,0.849190354347229
712,person,353,342,380,402,0.7772738337516785
712,car,168,350,266,387,0.7077200412750244
712,car,260,342,327,374,0.6451647281646729
712,car,88,354,175,400,0.5877994894981384
712,car,728,324,776,349,0.487969309091568
712,car,672,325,730,351,0.45879048109054565
712,car,0,341,112,418,0.2940417528152466
712,car,84,357,143,402,0.2531009316444397
713,car,441,346,507,400,0.8344860076904297
713,person,368,341,394,402,0.8295226693153381
713,car,189,351,282,386,0.7698445916175842
713,car,105,353,191,399,0.5752110481262207
713,car,275,342,342,374,0.5109748244285583
713,car,743,324,790,348,0.4677973687648773
713,car,685,325,745,352,0.36849650740623474
713,car,0,341,131,415,0.32710692286491394
714,car,454,345,520,399,0.8334473967552185
714,person,382,341,408,402,0.8179265260696411
714,car,204,351,297,385,0.7249698638916016
714,car,120,352,209,398,0.6686469316482544
714,car,699,324,759,350,0.5173968076705933
714,car,756,325,802,349,0.45516449213027954
714,car,0,339,146,411,0.3704964220523834
714,car,289,340,358,373,0.2706189453601837
715,car,468,345,535,399,0.8501632213592529
715,person,395,339,422,400,0.8481475710868835
715,car,220,349,313,385,0.785431444644928
715,car,304,340,372,372,0.7152997851371765
715,car,0,372,58,427,0.6151569485664368
715,car,137,351,225,398,0.6055958867073059
715,car,772,324,817,350,0.512792706489563
715,car,715,323,774,350,0.454121857881546
715,car,0,339,162,411,0.3611557185649872
716,person,409,338,437,399,0.7931661605834961
716,car,234,348,329,384,0.7764931917190552
716,car,318,340,388,371,0.7563893795013428
716,car,484,345,547,399,0.7143927216529846
716,car,154,351,242,397,0.662562906742096
716,car,0,376,74,428,0.5688492059707642
716,car,785,323,831,349,0.49182844161987305
716,car,1,338,181,408,0.48924165964126587
716,car,726,323,788,351,0.3093993663787842
717,car,251,347,342,384,0.7962490320205688
717,person,422,338,450,399,0.7855249643325806
717,car,497,346,561,398,0.7311866879463196
717,car,335,340,399,371,0.6737512946128845
717,car,0,366,88,426,0.5968580842018127
717,car,173,350,257,396,0.5457239151000977
717,car,795,322,845,349,0.5180946588516235
717,car,743,324,800,349,0.3981485366821289
717,car,660,315,690,347,0.35322123765945435
718,car,264,347,356,383,0.8084021210670471
718,person,437,339,464,399,0.8053255081176758
718,car,0,363,114,426,0.7868457436561584
718,car,512,345,578,398,0.7273772954940796
718,car,186,349,273,396,0.7105942368507385
718,car,351,339,415,370,0.5984801054000854
718,car,809,322,861,349,0.5916867852210999
718,car,759,324,814,350,0.4739964008331299
718,car,1,337,215,407,0.352828711271286
718,car,673,314,703,349,0.314807653427124
719,car,279,347,371,382,0.8607532978057861
719,car,525,344,589,399,0.7378939986228943
719,car,0,363,127,425,0.7115314602851868
719,car,202,348,287,394,0.7104730606079102
719,car,365,339,426,369,0.7059682011604309
719,person,451,336,475,398,0.6554282903671265
719,car,825,324,874,349,0.6239935159683228
719,car,773,324,830,351,0.5447710752487183
719,car,0,374,30,427,0.43367308378219604
719,car,2,337,234,408,0.3786989748477936
719,person,450,335,473,397,0.37363308668136597
719,car,686,317,717,350,0.2819112241268158
720,car,538,344,602,398,0.8213604092597961
720,car,299,347,385,381,0.8027002811431885
720,person,464,335,490,398,0.741690993309021
720,car,0,378,48,439,0.7222380638122559
720,car,379,337,443,370,0.7078422904014587
720,car,222,348,305,393,0.6679364442825317
720,car,841,323,889,349,0.5132720470428467
720,car,5,359,150,420,0.5034337639808655
720,car,3,361,148,425,0.41833052039146423
720,car,781,323,843,351,0.4068472385406494
720,car,18,336,245,405,0.34265947341918945
721,car,314,347,399,381,0.8396956324577332
721,car,553,343,617,396,0.8321748375892639
721,car,0,372,67,437,0.8309038281440735
721,person,480,337,501,397,0.8046172261238098
721,car,393,336,458,369,0.77001953125
721,car,0,359,159,420,0.7032681107521057
721,car,238,348,319,392,0.6092319488525391
721,car,857,325,905,349,0.4782772362232208
721,car,796,323,854,352,0.40530917048454285
722,car,327,345,414,380,0.8474339246749878
722,car,565,343,628,397,0.7532791495323181
722,car,24,359,179,418,0.7077508568763733
722,person,492,333,516,399,0.6570310592651367
722,car,253,348,333,392,0.6394758224487305
722,car,407,338,470,367,0.6044554710388184
722,car,0,368,81,439,0.5931317806243896
722,car,868,325,920,349,0.4559161961078644
722,car,810,323,869,352,0.3839143216609955
722,car,56,335,285,403,0.2763330042362213
722,car,867,325,918,350,0.2631429135799408
723,car,0,363,100,436,0.8989661335945129
723,car,341,345,428,380,0.8418295383453369
723,car,34,358,193,418,0.765794575214386
723,person,507,335,527,395,0.7440168857574463
723,car,580,343,643,397,0.6982100605964661
723,car,425,339,481,368,0.6023304462432861
723,car,270,348,348,391,0.5763299465179443
723,car,883,325,933,350,0.5123459696769714
723,car,833,322,883,351,0.372942179441452
724,car,0,363,117,437,0.897732675075531
724,car,357,345,440,378,0.7760987281799316
724,car,59,359,211,416,0.715033233165741
724,person,518,334,543,397,0.6935108304023743
724,car,591,342,657,396,0.684570848941803
724,car,282,348,362,389,0.6678290963172913
724,car,435,336,499,368,0.5866020917892456
724,car,896,325,948,350,0.36465516686439514
724,car,91,333,309,401,0.26458072662353516
725,car,0,363,135,436,0.9081265330314636
725,car,73,358,218,416,0.7962607145309448
725,car,371,346,455,378,0.7276924252510071
725,car,605,342,669,396,0.6781869530677795
725,car,297,347,378,389,0.6629915237426758
725,car,449,333,511,367,0.653695821762085
725,car,912,323,962,349,0.46761149168014526
725,car,103,333,318,402,0.3307051658630371
725,car,862,322,914,352,0.2732143700122833
726,car,0,362,149,433,0.907852828502655
726,car,619,342,682,395,0.8360629081726074
726,car,385,344,470,377,0.8338653445243835
726,person,545,335,566,392,0.7598802447319031
726,car,77,357,230,415,0.681073784828186
726,car,312,347,389,388,0.6637455821037292
726,car,924,323,976,350,0.5166054368019104
726,car,465,335,521,365,0.4370747208595276
726,car,782,313,812,349,0.3569837212562561
726,car,123,332,338,400,0.3548774719238281
726,car,875,321,931,352,0.3194165825843811
726,car,464,332,522,365,0.29011306166648865
727,car,0,360,167,433,0.9202455878257751
727,car,633,342,693,395,0.8138346672058105
727,car,104,356,248,414,0.7529008984565735
727,car,399,344,475,376,0.7304429411888123
727,car,473,336,538,367,0.6209338903427124
727,car,328,346,403,387,0.5078017711639404
727,car,937,322,992,350,0.49021831154823303
727,person,558,337,581,395,0.48200705647468567
727,car,795,312,825,348,0.2709069848060608
727,car,878,321,942,352,0.2624760568141937
728,car,2,359,182,432,0.9100842475891113
728,car,645,341,709,395,0.8083301782608032
728,car,337,346,418,388,0.596357524394989
728,car,492,336,549,366,0.5209223031997681
728,car,954,321,1007,350,0.4700649380683899
728,car,423,343,482,375,0.4183732271194458
728,car,120,354,262,415,0.37767910957336426
728,car,810,312,839,349,0.3408075273036957
728,car,155,331,362,400,0.29941290616989136
728,car,127,354,269,412,0.2712416350841522
728,car,901,321,960,352,0.26348063349723816
729,car,23,358,198,430,0.9017734527587891
729,car,141,355,280,411,0.7700291872024536
729,car,659,341,724,395,0.6897273659706116
729,car,433,343,504,375,0.6670389175415039
729,car,351,345,433,387,0.6502078771591187
729,person,584,334,605,392,0.5660368204116821
729,person,0,342,27,433,0.5615633130073547
729,car,507,335,564,364,0.5470815896987915
729,car,968,321,1022,350,0.5164609551429749
729,car,908,322,972,351,0.4735664427280426
729,car,822,313,853,349,0.39071014523506165
729,car,167,331,373,399,0.26252126693725586
730,car,11,357,212,428,0.7699586153030396
730,car,672,340,735,394,0.757379412651062
730,car,985,322,1038,350,0.6126825213432312
730,car,364,344,444,386,0.6118621230125427
730,car,519,334,578,365,0.594346284866333
730,car,445,341,525,374,0.5026218891143799
730,car,923,322,987,352,0.4965454339981079
730,car,151,354,293,412,0.4531303346157074
730,car,186,330,385,399,0.38808032870292664
730,person,9,343,47,432,0.3648325502872467
730,car,4,356,211,429,0.28376832604408264
730,car,836,313,867,348,0.2826592028141022
730,car,158,353,284,408,0.2612190544605255
731,car,0,356,229,428,0.9104335308074951
731,person,26,343,62,431,0.821252703666687
731,car,162,354,313,408,0.7236853241920471
731,car,1002,321,1054,350,0.6179578304290771
731,car,937,321,1003,352,0.6176732778549194
731,car,532,333,591,364,0.5529966354370117
731,car,382,344,458,385,0.3774040639400482
731,person,610,332,632,382,0.35686013102531433
731,car,686,340,752,395,0.32147523760795593
731,car,373,344,433,386,0.31733712553977966
731,car,468,340,533,373,0.3124552369117737
732,car,13,355,245,426,0.8572181463241577
732,person,45,342,81,430,0.8306987881660461
732,car,699,340,764,393,0.7365052103996277
732,car,1017,321,1069,350,0.6252179741859436
732,car,540,334,605,365,0.5811576843261719
732,car,951,320,1017,351,0.5209044814109802
732,person,623,331,647,393,0.518345057964325
732,car,175,353,324,410,0.40342262387275696
732,car,472,341,523,372,0.37072107195854187
732,car,401,343,471,384,0.3156422972679138
732,car,180,352,325,408,0.31346726417541504
733,car,31,355,261,425,0.9214594960212708
733,car,712,341,775,394,0.8459979891777039
733,person,62,342,97,427,0.8217852711677551
733,car,197,351,345,405,0.7363492250442505
733,car,1032,321,1085,350,0.6205310821533203
733,car,558,334,615,365,0.5389429926872253
733,car,966,320,1033,351,0.5243117213249207
733,car,419,342,482,383,0.3364805579185486
733,car,404,341,467,384,0.2716352641582489
733,car,232,328,434,393,0.26878345012664795
734,car,50,354,274,424,0.8757511377334595
734,person,81,341,115,426,0.8334540128707886
734,car,1047,321,1101,350,0.6304410099983215
734,car,205,351,352,406,0.6032512784004211
734,car,724,339,791,394,0.5808249711990356
734,car,571,335,630,364,0.4664100110530853
734,car,525,342,573,371,0.44490665197372437
734,car,982,320,1047,351,0.39876845479011536
734,person,650,331,670,392,0.37937089800834656
734,car,248,328,444,394,0.27569714188575745
734,car,222,350,345,405,0.27436792850494385
734,car,405,342,470,387,0.2515355348587036
735,car,64,354,290,423,0.9073977470397949
735,person,98,341,132,426,0.7454880475997925
735,car,1062,321,1118,350,0.7048606872558594
735,car,227,350,375,403,0.7039017081260681
735,car,739,340,805,393,0.5210428237915039
735,car,997,319,1065,352,0.4791165292263031
735,car,585,332,640,363,0.4361251890659332
735,car,262,327,463,392,0.38127949833869934
735,car,435,340,512,383,0.27847662568092346
735,car,236,349,362,405,0.2633916437625885
736,car,751,339,817,393,0.8559253215789795
736,person,117,341,148,425,0.8035579919815063
736,car,86,352,304,422,0.7814260125160217
736,car,1079,321,1134,349,0.6343497037887573
736,car,239,348,386,404,0.5350070595741272
736,car,1013,319,1079,351,0.49546927213668823
736,car,595,333,657,362,0.41198113560676575
736,car,528,339,595,370,0.3680758476257324
736,car,137,352,304,420,0.3438354432582855
736,car,279,326,464,392,0.3071543574333191
736,car,255,348,380,404,0.2862285077571869
737,car,102,352,321,421,0.8552422523498535
737,car,765,339,833,393,0.7831158638000488
737,car,1095,322,1152,350,0.7065805792808533
737,car,263,349,403,402,0.6814034581184387
737,person,134,342,166,422,0.6620354056358337
737,car,1028,319,1099,351,0.5058630704879761
737,person,689,332,712,393,0.3238748013973236
737,car,555,340,613,370,0.32346996665000916
737,car,610,333,670,361,0.3200562000274658
737,car,290,326,488,391,0.29201647639274597
738,car,120,351,334,420,0.9058618545532227
738,car,779,339,846,392,0.8582267761230469
738,person,152,340,181,422,0.7700055241584778
738,car,1112,321,1169,350,0.7160271406173706
738,car,278,348,413,402,0.5573776364326477
738,car,1044,318,1114,351,0.5283156633377075
738,car,512,343,558,380,0.3126891553401947
738,car,306,325,497,391,0.3057940602302551
738,person,703,330,722,378,0.29533350467681885
739,car,135,350,351,419,0.9207820296287537
739,car,795,339,860,392,0.8389964699745178
739,car,1129,321,1187,350,0.7002577781677246
739,car,296,347,431,400,0.602080225944519
739,car,1060,318,1132,351,0.5777032971382141
739,car,463,343,525,386,0.4843704402446747
739,person,168,340,197,418,0.4578208327293396
739,car,640,331,698,362,0.429586261510849
739,car,526,344,568,379,0.35494279861450195
739,car,322,325,476,390,0.3532949984073639
739,person,716,328,737,389,0.34976521134376526
739,car,300,345,426,401,0.3451000154018402
739,car,569,340,626,369,0.2887929379940033
740,car,157,349,363,418,0.9116362929344177
740,car,808,338,875,391,0.8635644316673279
740,car,1144,321,1204,350,0.7005256414413452
740,car,1076,317,1149,352,0.6986067891120911
740,car,651,330,712,360,0.5512480139732361
740,car,307,343,446,400,0.5419757962226868
740,car,315,344,445,400,0.4429101347923279
740,car,341,324,514,391,0.42873847484588623
740,person,185,333,212,419,0.4110991358757019
740,car,594,340,636,369,0.30076590180397034
740,car,572,344,598,369,0.2701246738433838
741,car,168,349,378,416,0.9117817282676697
741,car,822,337,890,391,0.8824993371963501
741,car,1092,317,1166,352,0.7077646851539612
741,car,1159,320,1223,350,0.6912842988967896
741,person,200,334,228,418,0.6639490723609924
741,car,664,329,725,361,0.5320770740509033
741,car,329,344,454,400,0.5161969661712646
741,car,493,339,560,384,0.421125590801239
742,car,187,348,393,415,0.90821373462677
742,car,836,337,905,391,0.8932409286499023
742,person,216,337,244,418,0.7674363255500793
742,car,1176,319,1243,351,0.7624663710594177
742,car,1109,317,1183,352,0.5208327174186707
742,car,331,343,467,399,0.46982938051223755
742,car,349,344,469,399,0.4471033215522766
742,car,679,330,736,359,0.445231556892395
742,car,1128,318,1184,352,0.38526618480682373
742,car,0,324,48,469,0.36475375294685364
742,car,611,336,683,368,0.3092987835407257
743,car,200,347,407,413,0.8969652056694031
743,car,851,336,918,391,0.895363986492157
743,car,1126,317,1200,351,0.6689152717590332
743,car,1194,319,1259,351,0.6455869078636169
743,car,0,320,66,466,0.5660358667373657
743,person,232,340,260,413,0.4700467884540558
743,car,631,337,695,367,0.437105655670166
743,car,691,328,753,359,0.3821831941604614
743,person,769,334,791,390,0.2525044083595276
744,car,865,336,934,391,0.9017573595046997
744,car,219,346,423,412,0.8302509188652039
744,person,248,333,275,414,0.7313405871391296
744,car,1154,318,1222,352,0.6494859457015991
744,car,0,319,84,464,0.5953394770622253
744,car,1211,318,1278,350,0.5707560181617737
744,car,641,337,708,367,0.41926780343055725
744,car,367,341,473,398,0.30258607864379883
744,car,705,328,767,359,0.30254051089286804
744,car,1046,307,1078,343,0.2579990327358246
745,car,880,336,949,390,0.8878015875816345
745,car,1161,317,1240,351,0.7903351187705994
745,person,797,327,820,387,0.7656906247138977
745,car,254,345,436,410,0.7493788003921509
745,car,0,318,101,463,0.6988787651062012
745,person,264,333,290,411,0.6430624127388
745,car,576,335,649,376,0.47270724177360535
745,car,722,324,782,357,0.45135822892189026
745,car,1232,320,1279,350,0.40767422318458557
746,car,894,335,964,390,0.8824495673179626
746,car,249,343,453,409,0.8752526044845581
746,car,1180,317,1259,351,0.7377753853797913
746,person,811,326,833,387,0.7351787090301514
746,person,280,331,306,410,0.718361496925354
746,car,0,315,118,465,0.5854665637016296
746,car,736,326,794,357,0.49749526381492615
746,car,593,334,663,376,0.3135227560997009
746,car,1078,307,1114,341,0.29579347372055054
746,car,1252,320,1279,349,0.2603681683540344
747,car,908,335,979,390,0.8805515766143799
747,car,264,343,459,409,0.8697221279144287
747,person,824,325,847,386,0.7905520796775818
747,car,1197,316,1275,351,0.7239024043083191
747,person,295,331,321,408,0.6786624789237976
747,car,0,313,136,462,0.5315117835998535
747,car,609,332,674,374,0.43417444825172424
747,car,747,326,809,355,0.43054893612861633
747,car,1096,307,1131,340,0.34020909667015076
747,car,443,320,625,385,0.26501402258872986
747,car,679,334,749,365,0.25439608097076416
748,car,924,334,996,390,0.8851754665374756
748,car,279,342,465,407,0.8589705228805542
748,person,839,326,861,386,0.8094769716262817
748,person,310,329,337,408,0.7404106259346008
748,car,1216,316,1279,351,0.713974118232727
748,car,0,312,152,462,0.5729781985282898
748,car,764,327,823,356,0.5155810713768005
748,car,629,331,691,373,0.5133454203605652
748,car,1113,306,1149,340,0.3209484815597534
749,car,939,334,1011,389,0.8709208965301514
749,car,294,341,490,406,0.829584538936615
749,person,853,325,876,385,0.7558947801589966
749,person,326,329,351,405,0.7148440480232239
749,car,777,325,839,356,0.6980522274971008
749,car,1235,315,1279,348,0.6643415093421936
749,car,646,332,704,373,0.5741821527481079
749,car,0,313,168,466,0.5383387207984924
749,car,1130,305,1166,343,0.4254052937030792
749,car,1255,316,1279,350,0.3698407709598541
749,car,741,332,781,364,0.26486027240753174
750,car,955,333,1027,389,0.868671178817749
750,car,312,341,488,405,0.8608174920082092
750,person,341,329,368,405,0.7484136819839478
750,car,791,325,851,355,0.6688002347946167
750,car,0,312,185,463,0.628532350063324
750,person,867,326,889,384,0.6215599775314331
750,car,646,331,716,373,0.6044949889183044
750,car,1253,317,1279,340,0.40026742219924927
750,car,724,330,798,364,0.333085298538208
750,car,722,320,799,364,0.3185281753540039
751,car,971,332,1044,389,0.8782858848571777
751,car,0,311,203,462,0.8236982226371765
751,car,320,339,518,404,0.81716388463974
751,person,882,324,904,383,0.7923335433006287
751,person,356,327,381,403,0.7155596017837524
751,car,806,324,867,353,0.6842297911643982
751,car,745,328,812,363,0.44180044531822205
751,car,660,330,735,372,0.4019123315811157
752,car,987,331,1061,389,0.8715460300445557
752,car,0,311,220,459,0.8633317947387695
752,car,344,338,517,403,0.8384606242179871
752,person,897,322,920,383,0.7948665022850037
752,person,372,327,397,403,0.6633124947547913
752,car,819,323,881,353,0.6518019437789917
752,car,674,329,749,371,0.6227472424507141
752,car,751,329,827,363,0.5771241784095764
752,car,511,316,690,390,0.3234604001045227
753,car,1003,330,1078,388,0.8695393800735474
753,person,912,320,936,383,0.8048222064971924
753,car,0,310,236,457,0.7672811150550842
753,car,767,329,841,362,0.7399986386299133
753,car,353,338,539,402,0.7013807892799377
753,car,833,321,898,353,0.68541020154953
753,car,688,329,734,373,0.4505269527435303
753,car,690,328,762,371,0.37308523058891296
753,person,387,327,409,401,0.3462883234024048
754,car,1019,330,1096,388,0.8703298568725586
754,car,0,308,253,454,0.8300136923789978
754,person,926,318,952,382,0.8057714700698853
754,car,377,335,555,401,0.7594595551490784
754,car,778,327,856,361,0.7585399150848389
754,car,846,321,915,351,0.4939650893211365
754,person,402,328,428,401,0.3195880055427551
754,car,703,328,776,368,0.2977738082408905
754,car,689,329,736,374,0.283877968788147
754,car,546,314,712,383,0.25322309136390686
755,car,1036,329,1113,387,0.8509430885314941
755,car,377,335,580,402,0.8179436326026917
755,car,6,307,270,453,0.8156482577323914
755,person,942,317,968,382,0.7935101389884949
755,car,805,327,871,359,0.7407973408699036
755,car,864,319,930,351,0.6815463900566101
755,person,415,323,441,399,0.662326991558075
755,car,717,327,792,369,0.4943220019340515
756,car,25,307,287,451,0.8778747916221619
756,car,1053,329,1131,387,0.862320601940155
756,person,957,318,983,381,0.8007684946060181
756,car,805,327,886,359,0.726858377456665
756,car,881,318,945,350,0.6663609743118286
756,car,409,333,578,399,0.533333957195282
756,person,433,320,457,399,0.33187559247016907
756,car,742,325,804,368,0.3305456340312958
756,car,573,311,746,383,0.3212774395942688
756,person,433,320,457,399,0.3169896900653839
757,car,1070,328,1149,386,0.861688494682312
757,car,44,306,302,449,0.8185707926750183
757,car,816,325,903,359,0.8000009059906006
757,person,973,318,998,381,0.793403685092926
757,person,444,319,471,398,0.7779017686843872
757,car,895,317,960,350,0.5856552124023438
757,car,747,324,819,367,0.5527706742286682
757,car,461,332,602,398,0.3271491229534149
757,car,585,311,757,378,0.2966632544994354
758,car,63,304,319,447,0.8768578767776489
758,car,1088,328,1168,386,0.8600199818611145
758,person,988,317,1015,379,0.7848106622695923
758,car,833,325,918,359,0.7750207781791687
758,car,910,318,976,349,0.6505506634712219
758,car,459,332,608,397,0.5223439931869507
758,car,755,325,806,371,0.5051083564758301
758,car,769,325,836,366,0.42104554176330566
758,person,460,320,479,384,0.40527909994125366
759,car,1106,327,1187,385,0.8603859543800354
759,car,82,303,334,445,0.8576579093933105
759,person,1005,316,1032,380,0.8048734068870544
759,car,928,315,993,348,0.6326140761375427
759,car,849,322,935,357,0.6211903691291809
759,car,452,331,631,396,0.4380440413951874
759,car,768,324,821,368,0.3785243630409241
759,person,473,315,498,393,0.37415000796318054
759,car,780,323,851,366,0.3143943250179291
759,car,616,309,788,377,0.3128742575645447
760,car,102,302,352,443,0.8880605101585388
760,car,1124,326,1207,386,0.8182387948036194
760,car,865,322,950,356,0.8081426620483398
760,person,1021,316,1049,379,0.787821352481842
760,car,509,331,643,396,0.7099871039390564
760,car,945,315,1009,347,0.65015709400177
760,car,790,324,846,366,0.5088040828704834
760,car,633,308,800,378,0.41330060362815857
760,car,508,332,594,395,0.36516350507736206
760,car,788,324,836,367,0.25945860147476196
761,car,121,302,367,441,0.8872063755989075
761,car,1142,324,1227,386,0.8519304990768433
761,car,880,321,967,356,0.7824849486351013
761,person,1038,315,1066,379,0.7739607095718384
761,car,523,330,664,394,0.7048622369766235
761,car,961,314,1029,347,0.6851328611373901
761,car,805,320,883,365,0.4207102358341217
761,person,507,323,528,392,0.3826793432235718
761,car,523,330,615,393,0.35383838415145874
761,car,648,307,815,373,0.3397294282913208
761,car,806,323,858,366,0.2599223554134369
762,car,138,300,384,440,0.8474474549293518
762,car,896,321,984,355,0.8154690861701965
762,person,1053,314,1083,379,0.7803143858909607
762,car,820,319,898,364,0.6827947497367859
762,car,530,328,674,393,0.5906722545623779
762,car,655,306,844,372,0.4715130627155304
762,car,1161,323,1247,385,0.39696669578552246
